listing_id,price,nbhood_full,description,room_type,host_name,last_review,borough,neighborhood
10230429,60,"Queens, Springfield Gardens",Great room,entire home/apt,Rhonda,July 07 2019,Queens,Springfield Gardens
10231294,45,"Queens, Woodhaven",Cozy private room with own TV,private room,Mark,June 10 2019,Queens,Woodhaven
10232553,165,"Brooklyn, Williamsburg","PRIVATE BEDROOM,PRIVATE BATH,PRIVATE LIVING ROOM !",entire home/apt,Maria,April 07 2019,Brooklyn,Williamsburg
10233196,77,"Manhattan, Washington Heights",The Suite Spot @ Washington Heights,private room,Francois & Keith,May 27 2019,Manhattan,Washington Heights
10233905,70,"Brooklyn, East New York","Sunny Brooklyn, NYC Apartment",entire home/apt,Sophia,January 01 2019,Brooklyn,East New York
10235422,145,"Brooklyn, Bedford-Stuyvesant",3 BEDROOMS BROOKLYN - NEW YORK CITY,entire home/apt,Martin,June 16 2019,Brooklyn,Bedford-Stuyvesant
10242095,55,"Brooklyn, Williamsburg",Huge Room w/ Amazing Queen Bed in S. Williamsburg!,private room,Aaron,May 16 2019,Brooklyn,Williamsburg
10243895,285,"Manhattan, Upper West Side",Beautiful restored full floor apt,entire home/apt,Amy,July 02 2019,Manhattan,Upper West Side
10246056,255,"Brooklyn, Williamsburg",Williamsburg Renovated Vintage 3BR,entire home/apt,Mo,May 31 2019,Brooklyn,Williamsburg
10246479,500,"Brooklyn, Crown Heights",The St. Johns: A 5-Bedroom Townhouse Near the Park,entire home/apt,Estee,June 23 2019,Brooklyn,Crown Heights
10249886,135,"Manhattan, Hell's Kitchen",Cozy 1BR located in Midtown Manhattan,private room,Ken,June 25 2019,Manhattan,Hell's Kitchen
10251082,295,"Brooklyn, Prospect Heights","Large, private 2BR in historic brownstone",entire home/apt,Polina,June 26 2019,Brooklyn,Prospect Heights
10252921,69,"Queens, Forest Hills","Central Located Private Apartment, New York Queens",entire home/apt,Harish,July 01 2019,Queens,Forest Hills
10253159,299,"Staten Island, Castleton Corners",Newly renovated house 4 bedroom. Minutes from NYC,entire home/apt,Jonathan,June 30 2019,Staten Island,Castleton Corners
10253315,204,"Queens, Sunnyside",15 Mins to Times Square & Manhattan-3 Bedroom Apt.,entire home/apt,Lasata,July 04 2019,Queens,Sunnyside
10257476,125,"Manhattan, Hell's Kitchen",Private Room in Artsy Home - Heart of Manhattan,private room,Kimberly,June 29 2019,Manhattan,Hell's Kitchen
10262473,69,"Brooklyn, Dyker Heights",Awesome Dyker Heights apartment!,entire home/apt,Helen,June 15 2019,Brooklyn,Dyker Heights
10267242,149,"Brooklyn, Gravesend",Cinque Terre Room.  Clean and Quiet Queen Bedroom,private room,John,May 11 2019,Brooklyn,Gravesend
10267693,100,"Queens, Far Rockaway","Cute beach bungalow by the beach, 80min Manhattan",entire home/apt,J.C.,May 10 2019,Queens,Far Rockaway
10270687,275,"Queens, Astoria",Family Home 2FL 7 Mins To Manhattan,entire home/apt,Beatriz & Will,July 05 2019,Queens,Astoria
10271071,65,"Brooklyn, Cypress Hills",BROOKLYN'S HAVEN,private room,Gade,June 06 2019,Brooklyn,Cypress Hills
10271753,149,"Brooklyn, Cypress Hills",BROOKLYN 2 BEDROOM APT,entire home/apt,Gade,June 23 2019,Brooklyn,Cypress Hills
10273251,120,"Brooklyn, Bushwick",Cozy Place - Convenient Location,entire home/apt,Angelica,July 05 2019,Brooklyn,Bushwick
10279086,99,"Brooklyn, Crown Heights",The Mahogany Suite(Private Studio Apartment),entire home/apt,The Mahogany Suite(Studio Apartment,June 30 2019,Brooklyn,Crown Heights
10280345,65,"Brooklyn, Flatbush","Room 5, Victorian Home to Enjoy!",private room,Laura,July 03 2019,Brooklyn,Flatbush
10280549,60,"Brooklyn, Flatbush","Room 4, Victorian Home to Enjoy!",private room,Laura,June 24 2019,Brooklyn,Flatbush
10281054,69,"Brooklyn, Bushwick",Spacious Private Room in Brooklyn,private room,Chris,June 09 2019,Brooklyn,Bushwick
10282307,150,"Brooklyn, Prospect Heights",Ideal Brooklyn Location/Spacious+Bright 1-Bed,entire home/apt,Przemek,June 27 2019,Brooklyn,Prospect Heights
10283008,37,"Brooklyn, Crown Heights",Large Room in BK Quaint Brownstone,private room,Chaydha,May 23 2019,Brooklyn,Crown Heights
10283574,100,"Queens, Long Island City",Apt next to Astoria park,entire home/apt,Suhel,July 04 2019,Queens,Long Island City
10289124,99,"Brooklyn, Bedford-Stuyvesant","2 BR Brownstone Retreat, 3rd Fl.",entire home/apt,Neil,June 05 2019,Brooklyn,Bedford-Stuyvesant
10291127,160,"Manhattan, Midtown",Doorman XL one bedroom!5109,entire home/apt,Jeremy & Laura,March 04 2019,Manhattan,Midtown
10293298,51,"Brooklyn, Bedford-Stuyvesant",Private Room/Private Bath in Gorgeous Brooklyn 2BR,private room,Victoria Maria,June 26 2019,Brooklyn,Bedford-Stuyvesant
10298783,65,"Manhattan, Harlem",Comfortable cozy room,private room,Rosaly,June 25 2019,Manhattan,Harlem
10307009,125,"Manhattan, Upper East Side",Great UES apt with outdoor space,shared room,Norman,May 19 2019,Manhattan,Upper East Side
10308738,260,"Manhattan, Upper West Side",Prime Upper West Side family home top floor,entire home/apt,John,July 02 2019,Manhattan,Upper West Side
10311049,79,"Manhattan, Washington Heights",Spacious Sunlit Room in Manhattan 18m Times Square,private room,Mutaz,June 09 2019,Manhattan,Washington Heights
10314411,1731,"Manhattan, Chelsea",Ultra-Modern 6-bedroom House (Great for Groups),entire home/apt,Jack,March 31 2019,Manhattan,Chelsea
10316551,99,"Brooklyn, Gowanus",Brooklyn Queen Bed,private room,Alec,June 04 2019,Brooklyn,Gowanus
10329264,113,"Brooklyn, Brooklyn Heights",Artist's Nook,entire home/apt,Grant,June 21 2019,Brooklyn,Brooklyn Heights
10336440,200,"Brooklyn, Clinton Hill","Sunny, spacious Clinton Hill 1.5 BR",entire home/apt,Nathan & Ximena,June 03 2019,Brooklyn,Clinton Hill
10337217,100,"Manhattan, Upper East Side",NYC Sweetheart Studio - Upper East,entire home/apt,Mor,February 08 2019,Manhattan,Upper East Side
10338839,180,"Queens, Edgemere",Beautiful Executive 1 bedroom Suite,entire home/apt,Wayde,June 10 2019,Queens,Edgemere
10339835,200,"Manhattan, Gramercy",*Chic Oasis in Trendy Union Square*,entire home/apt,Angella,June 15 2019,Manhattan,Gramercy
10340705,80,"Manhattan, Harlem",Luxurious Private Room in Harlem,private room,Jason,May 10 2019,Manhattan,Harlem
10343320,145,"Manhattan, Upper West Side","UWS 1 bedroom, tree-lined street between 2 parks!",entire home/apt,Kristen,June 30 2019,Manhattan,Upper West Side
10343638,90,"Brooklyn, Bedford-Stuyvesant",Sunlit & Spacious 2 Bedroom Brooklyn Apt,entire home/apt,Jesse & Rotem,July 01 2019,Brooklyn,Bedford-Stuyvesant
10351249,180,"Manhattan, Chinatown",Spacious 2 Bedroom Lower East Side,entire home/apt,Sandra,June 25 2019,Manhattan,Chinatown
10351593,90,"Manhattan, Harlem",Ed's Place,private room,Edgar,July 06 2019,Manhattan,Harlem
10355146,155,"Brooklyn, Crown Heights",Brooklyn's Finest,entire home/apt,Maurice,July 01 2019,Brooklyn,Crown Heights
10357730,38,"Queens, Ditmars Steinway",Live like a local in Astoria Queens,private room,Missy,May 31 2019,Queens,Ditmars Steinway
10358093,199,"Brooklyn, Crown Heights",Entire nice 2 bedroom Apt with Balcony in Brooklyn,entire home/apt,Ken,April 07 2019,Brooklyn,Crown Heights
10358108,87,"Manhattan, Chinatown",Cozy modern room in the heart of NYC!,private room,Aj,May 25 2019,Manhattan,Chinatown
10360144,40,"Queens, Ditmars Steinway",Live like a local in NYC! Next to Ditmars subway,private room,Missy,June 08 2019,Queens,Ditmars Steinway
10360180,155,"Brooklyn, Bushwick",Seconds to the City!!!,entire home/apt,Robert,June 23 2019,Brooklyn,Bushwick
10365373,81,"Brooklyn, Crown Heights",Dream Pad,private room,Krysta,July 02 2019,Brooklyn,Crown Heights
10365516,129,"Brooklyn, Bushwick",Charming Brooklyn apartment w/patio,entire home/apt,Meredith,July 06 2019,Brooklyn,Bushwick
10368714,30,"Manhattan, Washington Heights",Martha's Apartment,private room,Martha,June 30 2019,Manhattan,Washington Heights
10369038,50,"Queens, Flushing",纽约之家 (Sunny Home2),private room,Amy,June 10 2019,Queens,Flushing
10369047,50,"Queens, Flushing",纽约之家(Sunny Home1),private room,Amy,June 02 2019,Queens,Flushing
10385262,135,"Manhattan, Upper West Side",UPPER WEST SIDE GEM ON PARK BLOCK,entire home/apt,Harry,June 21 2019,Manhattan,Upper West Side
10386341,125,"Brooklyn, Bedford-Stuyvesant",Minutes to the Metro!!!,entire home/apt,Jeremy,June 24 2019,Brooklyn,Bedford-Stuyvesant
10403922,149,"Brooklyn, Gowanus",Brooklyn Park Slope Queen Bed,private room,Alec,February 18 2019,Brooklyn,Gowanus
10407723,150,"Brooklyn, Fort Greene",Fort Greene Hideaway,entire home/apt,Maeve,April 29 2019,Brooklyn,Fort Greene
10409669,65,"Queens, Long Island City",Cool Large Room In 3 Min From Manhattan,private room,Shaun,June 30 2019,Queens,Long Island City
10411679,55,"Brooklyn, Greenpoint",Cute Comfy Room in Greenpoint,private room,Hai-Hsin,March 25 2019,Brooklyn,Greenpoint
10413474,319,"Brooklyn, Williamsburg",Beautiful 2 bed Artists Loft - Williamsburg,entire home/apt,Nick,June 25 2019,Brooklyn,Williamsburg
10413576,50,"Staten Island, New Brighton",Quiet home free ferry to Manhattan,private room,Mahmood,July 01 2019,Staten Island,New Brighton
10423846,175,"Brooklyn, Fort Greene",Renovated sunny studio,entire home/apt,Soonbin,May 20 2019,Brooklyn,Fort Greene
10425572,67,"Brooklyn, Fort Greene",Large Bedroom in 2BR spacious brownstone,private room,Marta,March 19 2019,Brooklyn,Fort Greene
10429566,165,"Brooklyn, Williamsburg",Gorgeous Apartment on Prime waterfront location,entire home/apt,Dominique,May 28 2019,Brooklyn,Williamsburg
10435862,65,"Brooklyn, Midwood",Two Beds OR KingSize Bed by Subway; Washer/Dryer,private room,Tj,April 07 2019,Brooklyn,Midwood
10439129,219,"Manhattan, East Village",East Village Exposed Brick Studio,entire home/apt,Dimitri,May 31 2019,Manhattan,East Village
10444139,45,"Brooklyn, Prospect Heights",Budget Room at Brooklyn&Breakfast,private room,Brooklyn&   Breakfast    -Len-,July 04 2019,Brooklyn,Prospect Heights
10445597,55,"Brooklyn, Bedford-Stuyvesant",Cosy room in a Brooklyn brownstone,private room,Eleonora,May 19 2019,Brooklyn,Bedford-Stuyvesant
10446989,65,"Brooklyn, Prospect Heights",Large Room with own entrance: Brooklyn&Breakfast,private room,Brooklyn&   Breakfast    -Len-,July 04 2019,Brooklyn,Prospect Heights
10450820,160,"Brooklyn, Williamsburg",Beautiful bright huge pre-war in Williamsburg,entire home/apt,Seva,January 01 2019,Brooklyn,Williamsburg
10452249,500,"Manhattan, SoHo",3 Bedroom 1.5 Bath Duplex,entire home/apt,Carine,April 14 2019,Manhattan,SoHo
10452541,120,"Brooklyn, Bushwick",Artsy Bushwick NY 2 Beds with laundry & balcony,entire home/apt,Lydia,June 21 2019,Brooklyn,Bushwick
10454844,400,"Manhattan, Tribeca",Tribeca/Soho Garden Apartment,entire home/apt,Scott,June 11 2019,Manhattan,Tribeca
10458099,45,"Brooklyn, Bedford-Stuyvesant",room in Bushwick,private room,Hans,May 27 2019,Brooklyn,Bedford-Stuyvesant
10470258,115,"Manhattan, East Harlem",Stylish & Inviting Brownstone Apt,entire home/apt,Jennifer And Kenneth,June 30 2019,Manhattan,East Harlem
10472004,43,"Brooklyn, Bedford-Stuyvesant",☆ 3min walk to train station. Cute Room!,private room,Nora,May 01 2019,Brooklyn,Bedford-Stuyvesant
10473676,125,"Manhattan, Harlem",Modern Apartment in Harlem,entire home/apt,Daniel,March 03 2019,Manhattan,Harlem
10476556,88,"Bronx, Parkchester",Close to zoo and Botanical Gardens,entire home/apt,Travis,June 23 2019,Bronx,Parkchester
10476782,85,"Bronx, Wakefield",Artist Apartment with Tons of Space,entire home/apt,Jemier,June 04 2019,Bronx,Wakefield
10478114,65,"Brooklyn, Bedford-Stuyvesant",cozy large room located in Brooklyn,private room,Dannale,June 23 2019,Brooklyn,Bedford-Stuyvesant
10478526,40,"Brooklyn, Sunset Park",A cozy two bedroom apartment,private room,Hamid,July 01 2019,Brooklyn,Sunset Park
10482237,85,"Manhattan, Chelsea",Interfaith Retreat Guest Rooms (Ganges),private room,Alex And Zeena,June 24 2019,Manhattan,Chelsea
10482409,85,"Manhattan, Chelsea",Interfaith Retreat Guest Rooms (Faith),private room,Alex And Zeena,June 16 2019,Manhattan,Chelsea
10482554,85,"Manhattan, Chelsea",Interfaith Retreat Guest Rooms (Mary),private room,Alex And Zeena,May 22 2019,Manhattan,Chelsea
10487548,220,"Manhattan, East Village",Stylish peaceful oasis,entire home/apt,Elle,June 14 2019,Manhattan,East Village
10488146,80,"Brooklyn, Williamsburg",Large Sunny Private Room w/Balcony & Roof,private room,Sarah,June 27 2019,Brooklyn,Williamsburg
10489240,125,"Queens, Middle Village",Entire 2 Bedroom in a smart new house,entire home/apt,Dorina,July 02 2019,Queens,Middle Village
10498577,49,"Queens, Astoria",Cozy bedroom in Astoria,private room,Shirley (Fred),May 26 2019,Queens,Astoria
10502523,35,"Staten Island, Concord",Private Room For 1 w/ Separate Entrance Student / Intern / Traveler,private room,Rita,May 01 2019,Staten Island,Concord
10512575,136,"Manhattan, Upper West Side",Prime UWS studio with loft bed South expo !!,entire home/apt,Ofir,May 13 2019,Manhattan,Upper West Side
10512812,75,"Manhattan, Upper East Side",Bright central Manhattan bedroom,private room,Andrew,June 29 2019,Manhattan,Upper East Side
10512932,68,"Manhattan, Inwood",Beautiful 1 bedroom apt.,entire home/apt,Greg,June 26 2019,Manhattan,Inwood
10513228,64,"Brooklyn, Bedford-Stuyvesant",Beautiful room in HUGE 2 bedroom loft style apt,private room,Felix,May 27 2019,Brooklyn,Bedford-Stuyvesant
10522830,85,"Brooklyn, Bushwick",Beautiful garden studio in Bushwick,entire home/apt,Marie-Adele,June 17 2019,Brooklyn,Bushwick
10524365,180,"Manhattan, Hell's Kitchen",Parlor apt 1 block from Times Sq,entire home/apt,Mike,June 30 2019,Manhattan,Hell's Kitchen
10527142,75,"Brooklyn, Bedford-Stuyvesant",Beautiful and Cozy Garden Level Brooklyn Townhouse,entire home/apt,Michael,June 25 2019,Brooklyn,Bedford-Stuyvesant
10527274,125,"Brooklyn, Bedford-Stuyvesant","Luxury Apt, Near Subway, Perfect for Work or Play!",entire home/apt,Kara,July 02 2019,Brooklyn,Bedford-Stuyvesant
10537651,70,"Manhattan, Harlem",Beautiful Central Harlem Apartment,entire home/apt,Bianca,January 19 2019,Manhattan,Harlem
10538353,154,"Brooklyn, Park Slope",Beautiful designer studio on 1st,entire home/apt,Gosia,June 23 2019,Brooklyn,Park Slope
10539491,250,"Manhattan, Upper West Side",Kid Friendly Central Park West Apt.,entire home/apt,Suzette,June 20 2019,Manhattan,Upper West Side
10539779,140,"Manhattan, East Village","Our home away from home 
“Cosy studio”",entire home/apt,Sonia,June 25 2019,Manhattan,East Village
10540383,80,"Manhattan, Harlem",Stylish Bedroom (16 min from TIMES SQUARE),private room,John,June 22 2019,Manhattan,Harlem
10540910,230,"Brooklyn, Greenpoint",Greenpoint 2BR in Townhouse w/Parking,entire home/apt,Maryla,June 30 2019,Brooklyn,Greenpoint
10542066,45,"Queens, Jackson Heights",Cozy Room/ 10min LGA #2,private room,Angela,March 22 2019,Queens,Jackson Heights
10542347,44,"Brooklyn, Greenpoint",Mega comfy pullout QN - clean apartment,private room,Nick,May 21 2019,Brooklyn,Greenpoint
10542679,45,"Brooklyn, Bedford-Stuyvesant",Cozy Guest Room in Brooklyn,private room,Brittni,March 03 2019,Brooklyn,Bedford-Stuyvesant
10545027,220,"Brooklyn, Clinton Hill",Clinton Hill - pied-à-terre,entire home/apt,Eej,June 08 2019,Brooklyn,Clinton Hill
10545815,125,"Brooklyn, Williamsburg",Whole Apt. in East Williamsburg,entire home/apt,Guillermo,June 01 2019,Brooklyn,Williamsburg
10546254,150,"Brooklyn, Fort Greene",Fort Greene Studio-Flat,entire home/apt,Eej,June 09 2019,Brooklyn,Fort Greene
10553095,50,"Brooklyn, East New York",Beautiful Guest Room(B),private room,Carol,June 11 2019,Brooklyn,East New York
10554070,59,"Queens, Long Island City",Loft Room near to NYC Attractions,private room,Christina,June 13 2019,Queens,Long Island City
10563686,125,"Brooklyn, Fort Greene",Large Private 2BR Apartment by Park,entire home/apt,Mark,May 11 2019,Brooklyn,Fort Greene
10564616,185,"Manhattan, Hell's Kitchen",Beautiful 2bed apt near Time Square,entire home/apt,Jeniffer,March 09 2019,Manhattan,Hell's Kitchen
10573225,135,"Brooklyn, South Slope",Charming Spacious Park Slope Studio,entire home/apt,Ildiko,June 16 2019,Brooklyn,South Slope
10574909,600,"Brooklyn, Williamsburg",Grand Loft in Prime Williamsburg,entire home/apt,Lily,May 17 2019,Brooklyn,Williamsburg
10576172,100,"Manhattan, Harlem",LRG PRVT ROOM IN NYC NEAR METRO & ACTIVITIES,private room,Nata,July 02 2019,Manhattan,Harlem
10576404,125,"Manhattan, Upper East Side",Perfect Studio in the Perfect Location on the UES,entire home/apt,Amanda,May 18 2019,Manhattan,Upper East Side
10576498,50,"Brooklyn, Bushwick",Cozy Room in an Eclectic Vintage Styled Apt.,private room,Claire,May 26 2019,Brooklyn,Bushwick
10585031,360,"Brooklyn, Williamsburg",Luxury affordable in Williamsburg!,entire home/apt,Luigi,June 22 2019,Brooklyn,Williamsburg
10586622,160,"Brooklyn, Park Slope",Beautiful Apt w/ rooftop view,entire home/apt,Jason & Carlos,May 08 2019,Brooklyn,Park Slope
10591658,175,"Manhattan, Greenwich Village",Beautiful Studio in Soho - Greenwich Village,entire home/apt,Sabrina And Antoine,March 29 2019,Manhattan,Greenwich Village
10595000,90,"Brooklyn, Park Slope",Spacious Room in Park Slope,private room,Joseph,May 29 2019,Brooklyn,Park Slope
10595374,283,"Brooklyn, Crown Heights",Elegant Chic Brooklyn Duplex House. Private Deck,entire home/apt,Antonella,July 03 2019,Brooklyn,Crown Heights
10605445,70,"Brooklyn, Prospect Heights",Big Sunny 3rd fl Room at Brooklyn&Breakfast,private room,Brooklyn&   Breakfast    -Len-,July 05 2019,Brooklyn,Prospect Heights
10605897,199,"Brooklyn, Crown Heights",Chic Modern Luxury Apartment. 2 bed 2 bath.  Patio,entire home/apt,Antonella,June 24 2019,Brooklyn,Crown Heights
10608951,45,"Brooklyn, Bedford-Stuyvesant",BedStuy Parlor near A&J Trains JFK,private room,Shawn,June 29 2019,Brooklyn,Bedford-Stuyvesant
10611168,130,"Manhattan, Hell's Kitchen",Studio Near Time Square,entire home/apt,Jeniffer,June 15 2019,Manhattan,Hell's Kitchen
10612067,179,"Manhattan, Upper East Side",Beautiful Upper East Side Apartment,entire home/apt,Eli,June 16 2019,Manhattan,Upper East Side
10612199,80,"Manhattan, Harlem",Serene luxury in Harlem,private room,Erika,January 05 2019,Manhattan,Harlem
10612564,99,"Manhattan, Upper West Side",Apartment share near Lincoln Center,private room,Mary Sue,June 06 2019,Manhattan,Upper West Side
10614204,135,"Manhattan, Harlem",Bright Clean North Central Park,entire home/apt,Brenn,January 01 2019,Manhattan,Harlem
10615883,145,"Brooklyn, Bedford-Stuyvesant",Huge Sunny Morocco-Chic Music Pad,entire home/apt,Hatim,May 04 2019,Brooklyn,Bedford-Stuyvesant
10634636,55,"Queens, Woodside",Cozy room 15mins Manhattan & 10 LGA,private room,Kesang,June 21 2019,Queens,Woodside
10636997,75,"Brooklyn, Bushwick",One Bedroom Beauty in Bushwick,entire home/apt,Valeria,June 29 2019,Brooklyn,Bushwick
10637554,98,"Brooklyn, Flatbush",Private Studio: Landmark Dt (Smart TV/Wifi/Cable),entire home/apt,Louise,June 24 2019,Brooklyn,Flatbush
